"","SHHADID","SPANEL","SSUID","SWAVE","PNUM","MONTHCODE","WPFINWGT","TAGE","EDUCATION","SEX","RACE","METRO_STATUS","EMPLOYMENT_TYPE","CLASS_OF_WORKER","TPTOTINC","ANY_RETIREMENT_ACCESS","PARTICIPATING","MATCHING","TJB1_JOBHRS1","TOTYEARINC","in_age_range","FULL_PART_TIME","TVAL_RET"
"8213",11,2024,87641840610524,1,101,12,3062.45399774562,51,"High School or less","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",1124,"No","No","No",15,13488,"yes","part time",272000
"8214",11,2024,87641840610524,1,104,12,3314.06198453764,24,"Bachelor's degree or higher","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",4866,"No","No","No",15,58392,"yes","part time",13000
"8215",11,2021,87641840651921,4,102,12,8491.82514367144,34,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",6291,"Yes","Yes","Yes",50,75492,"yes","full time",74000
"8216",11,2023,87641840651923,2,101,12,12968.9808318075,54,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",4849,"Yes","Yes","Yes",40,58188,"yes","full time",16300
"8217",11,2022,87641840665022,3,101,12,16664.9228807483,34,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",5781,"Yes","Yes","Yes",32,69372,"yes","part time",30000
"8218",11,2022,87641840665022,3,102,12,16664.9228807483,39,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",5617,"Yes","Yes","Yes",40,67404,"yes","full time",100000
"8219",11,2024,87641840808524,1,101,12,3938.75848862309,53,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",4347,"Yes","Yes","Yes",40,52164,"yes","full time",1080000
"8220",11,2022,87641840894822,3,101,12,28035.9184853118,48,"High School or less","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",3912,"No","No","No",36,46944,"yes","full time",40
"8221",11,2024,87641841851924,1,102,12,3421.43194316964,36,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",7103,"Yes","Yes","Yes",40,85236,"yes","full time",110000
"8222",11,2024,87641841878124,1,101,12,3408.50080085358,60,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",4873,"Yes","Yes","Yes",40,58476,"yes","full time",24400
"8223",11,2024,87641841878124,1,102,12,3408.50080085358,69,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",3284,"Yes","Yes","Yes",19,39408,"no","part time",24100
"8224",31,2022,87641845009222,3,201,12,13660.8030893917,21,"Some college","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",245,"No","No","No",6,2940,"yes","part time",0
"8225",11,2022,87641849478422,3,101,12,5057.24584597145,27,"High School or less","Male","Mixed/Other","Metropolitan area","Employer","Employee of a private, for-profit company",2850,"No","No","No",40,34200,"yes","full time",0
"8226",11,2022,87641849478422,3,102,12,5225.31351542324,48,"High School or less","Male","Mixed/Other","Metropolitan area","Employer","Employee of a private, for-profit company",3339,"Yes","Yes","Yes",68,40068,"yes","full time",10000
"8227",11,2022,87641849478422,3,103,12,5225.31351542324,49,"High School or less","Female","Mixed/Other","Metropolitan area","Employer","Employee of a private, for-profit company",1798,"No","No","No",40,21576,"yes","full time",3010
"8228",11,2022,87641849478422,3,108,12,10951.219625987,24,"High School or less","Female","Mixed/Other","Metropolitan area","Employer","Employee of a private, for-profit company",2640,"No","No","No",68,31680,"yes","full time",9000
"8229",11,2024,87641850152224,1,102,12,7259.42395982731,54,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",4728,"No","No","No",68,56736,"yes","full time",0
"8230",11,2024,87641850153824,1,102,12,4580.26024959832,61,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",3786,"No","No","No",16,45432,"yes","part time",0
"8231",11,2023,87641850169123,2,101,12,9309.5777009543,34,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",5014,"Yes","Yes","Yes",48,60168,"yes","full time",19000
"8232",11,2023,87641850169123,2,102,12,9309.5777009543,34,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",8647,"Yes","Yes","Yes",55,103764,"yes","full time",22400
"8233",11,2023,87641853301823,2,101,12,2020.13624767314,56,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",13431,"Yes","Yes","No",50,161172,"yes","full time",895000
"8234",11,2023,87641853301823,2,202,12,1245.36153882221,49,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",3310,"No","No","No",40,39720,"yes","full time",0
"8235",31,2022,87641853306122,3,101,12,20375.4407984681,24,"High School or less","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",1538,"No","No","No",40,18456,"yes","full time",0
"8236",11,2024,87641853331824,1,101,12,6300.69820849224,35,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",5562,"No","No","No",40,66744,"yes","full time",0
"8237",11,2024,87641853331824,1,102,12,3119.65692336376,34,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",3259,"No","No","No",40,39108,"yes","full time",0
"8238",11,2024,87641853355224,1,102,12,6375.5937968419,41,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",12995,"No","No","No",45,155940,"yes","full time",35000
"8239",31,2021,87641853383021,4,101,12,6667.39281567662,26,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",5849,"Yes","Yes","Yes",50,70188,"yes","full time",5720
"8240",31,2021,87641853383021,4,102,12,10019.2226312697,24,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",5432,"Yes","Yes","Yes",40,65184,"yes","full time",5000
"8241",11,2022,87641855218022,3,101,12,26000.4039886147,22,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",2724,"Yes","Yes","Yes",36,32688,"yes","full time",7000
"8242",11,2024,87641855244724,1,101,12,2481.85055667943,60,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",4345,"No","No","No",40,52140,"yes","full time",0
"8243",11,2024,87641855259124,1,101,12,4805.88411563208,64,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",1546,"No","No","No",20,18552,"yes","part time",0
"8244",11,2024,87641855259124,1,102,12,4805.88411563208,62,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",23400,"No","No","No",40,280800,"yes","full time",0
"8245",11,2024,87641855259124,1,103,12,6273.33861400608,38,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",3251,"No","No","No",40,39012,"yes","full time",0
"8246",11,2024,87641855259124,1,104,12,6273.33861400608,36,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",8089,"No","No","No",40,97068,"yes","full time",0
"8247",11,2024,87641855259124,1,105,12,5595.40552161653,41,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",4027,"No","No","No",20,48324,"yes","part time",0
"8248",11,2024,87641855264324,1,101,12,3447.92706111987,42,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",5432,"No","No","No",40,65184,"yes","full time",0
"8249",11,2024,87641855264324,1,103,12,3760.93306773542,22,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",3585,"Yes","Yes","Yes",40,43020,"yes","full time",999
"8250",21,2021,87641855265021,4,101,12,8386.24009603543,50,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",10255,"No","No","No",40,123060,"yes","full time",0
"8251",11,2022,87641855288222,3,102,12,6268.61746898248,70,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",6085,"Yes","Yes","Yes",40,73020,"no","full time",3730000
"8252",11,2023,87641855297123,2,101,12,8958.83901109226,23,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",3260,"No","No","No",45,39120,"yes","full time",0
"8253",31,2022,87641860682022,3,104,12,19135.930021836,23,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",2607,"No","No","No",40,31284,"yes","full time",0
"8254",11,2021,87641860925821,4,103,12,9312.82186469198,54,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",6352,"Yes","Yes","No",40,76224,"yes","full time",431600
"8255",11,2023,87641860925823,2,101,12,3723.41673909179,79,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",4724,"Yes","Yes","Yes",32,56688,"no","part time",50000
"8256",11,2024,87641860984924,1,101,12,3468.62259460868,40,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",40528,"Yes","Yes","Yes",68,486336,"yes","full time",700000
"8257",11,2021,87641868445121,4,101,12,26261.7393836657,35,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",3510,"No","No","No",40,42120,"yes","full time",0
"8258",11,2024,87641868918924,1,101,12,4873.40502995568,36,"Bachelor's degree or higher","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4596,"Yes","Yes","Yes",50,55152,"yes","full time",8420
"8259",21,2023,87641868919323,2,101,12,4322.71532370991,53,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",12875,"Yes","Yes","Yes",40,154500,"yes","full time",860000
"8260",11,2023,87641868983023,2,101,12,7023.68755235472,31,"High School or less","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",2954,"No","No","No",37,35448,"yes","full time",0
"8261",11,2023,87641868983023,2,102,12,7023.68755235472,32,"Some college","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, not-for-profit company",2412,"Yes","Yes","Yes",40,28944,"yes","full time",4020
"8262",11,2023,87641881610523,2,101,12,4462.0060368464,55,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",6267,"Yes","Yes","Yes",50,75204,"yes","full time",5000
"8263",11,2023,87641881610523,2,201,12,4462.0060368464,57,"Bachelor's degree or higher","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",6106,"No","No","No",45,73272,"yes","full time",0
"8264",11,2022,87641881642622,3,101,12,5376.16233057817,38,"Some college","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",7929,"Yes","Yes","Yes",68,95148,"yes","full time",64000
"8265",11,2022,87641881642622,3,201,12,4688.39524844372,38,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",3476,"Yes","Yes","Yes",40,41712,"yes","full time",30000
"8266",11,2023,87641881644723,2,102,12,9225.05859564179,56,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",4680,"No","No","No",50,56160,"yes","full time",0
"8267",11,2024,87641881665024,1,101,12,2406.19848974357,60,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",3074,"No","No","No",30,36888,"yes","part time",0
"8268",11,2023,87641881683023,2,102,12,5529.44175835298,49,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",2925,"Yes","Yes","Yes",45,35100,"yes","full time",3520
"8269",11,2023,87641881688223,2,101,12,4071.48502382603,68,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",6005,"No","No","No",20,72060,"no","part time",0
"8270",11,2023,87641881688223,2,102,12,4071.48502382603,68,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",34453,"No","No","No",55,413436,"no","full time",394
